"","D-Sas4_1","D-Sas4_2","D-Sas4_3","D-Ssas6_1","D-Ssas6_2","D-Ssas6_3","SakOE_1","SakOE_2","SakOE_3","w67WT_1","w67WT_2","w67WT_3","OregonRWT_1","OregonRWT_2","OregonRWT_3"
"1623166_at",2.733475534,3.282816803,2.840999608,2.699624298,2.461907267,2.689490823,2.592414302,2.663302517,2.611343551,2.297965712,2.498997611,2.613392804,2.39024432,2.330234232,2.323319739
"1638811_at",6.923628768,6.764107808,7.027611964,6.864607288,6.811401051,6.753063768,6.58186621,6.318427917,6.511293261,6.564799419,6.614231081,6.613221389,6.731680374,6.899284554,6.540478589
"1625173_s_at",8.511946076,8.396191035,8.230709446,8.020002249,7.586129714,8.222409205,7.963075735,8.122607407,8.33489185,7.36690602,7.319363645,8.186542568,8.174651465,8.089382823,7.655662037
"1627742_at",7.109957236,7.171079995,7.146518223,6.458291271,6.44812286,6.492690609,6.702254163,6.76478589,6.874821401,7.133104302,7.134387196,7.090859528,6.653603622,6.547060418,6.865174877
"1636848_at",10.14179027,10.26290584,10.22900494,10.36339597,10.29827953,10.36283427,9.955404962,9.958851552,9.949855344,9.9979519,10.10773041,10.09268567,10.08860196,10.0345546,10.07824449
"1641006_s_at",9.183049306,9.208655084,9.27629801,8.818991597,9.145616195,8.883048146,8.775712827,8.818658506,8.841559316,8.97990567,8.968107413,8.977895237,8.900930713,8.93953862,8.719516966
"1624454_at",5.593428518,6.521045483,6.045905845,5.737734757,4.87778168,5.765202342,5.713163326,5.014144028,4.70749787,5.767615599,5.750445408,6.11952023,5.885859413,4.560155866,6.00210967
"1632494_at",5.950537256,6.144126097,6.19155199,5.683342625,6.254917298,5.711949268,5.931003669,5.788524055,5.883456402,6.150307734,6.110430095,6.022130901,6.029092232,5.87268516,5.780108726
"1637299_s_at",7.095237039,7.109433364,7.253358059,7.12259127,6.82141685,7.092407395,6.735046037,7.062225467,7.275623193,7.190794101,7.172165526,7.169692623,7.068956428,6.878607103,6.612900579
"1639302_at",8.359993433,8.44732827,8.339046812,8.661174923,8.987073441,8.620511407,8.733952697,8.356115091,8.34242151,8.817756408,8.636345676,8.562186355,8.771497561,8.669213134,8.488581334
"1635912_at",3.72922087,3.512161978,3.734302877,4.036347513,4.143185746,4.15925377,4.266936385,4.190918256,3.828993621,4.226778379,4.090348875,4.259220319,3.876857905,4.198752062,4.374641862
"1625185_at",7.061959487,6.574190319,6.991443711,6.955799609,7.538527258,6.974484531,6.417760119,6.775489774,6.759902222,6.951446066,6.84507768,6.932448723,6.349646356,6.341150401,6.349646356
"1639424_at",3.897332674,2.594986864,2.813237306,2.190597406,2.21223606,2.219407798,2.437457117,2.6268653,2.446397576,2.583658302,2.455584036,2.410935184,2.193639878,2.18454402,2.188297626
"1640904_at",4.711178199,4.993694753,4.82319184,5.300033345,5.435915247,5.288131102,5.420671147,5.235961123,5.293686453,5.500257063,5.299265506,5.118918016,5.165049199,5.26224962,5.208099991
"1634279_at",2.707841538,2.737290064,4.296171273,2.264511766,2.273730132,2.27385857,2.612280458,2.635605815,2.920294935,2.707841538,3.756494878,2.72476882,2.715184783,2.771097264,2.895080263
"1631377_a_at",5.942745774,6.317477827,6.294092759,6.379797228,6.181059163,6.427651138,5.95494747,6.128186936,6.028543259,6.263542373,6.371695933,6.305289728,6.07661315,5.879876338,6.228913019
"1635248_at",9.30120477,9.483135173,9.473246044,9.463840567,9.55039906,9.529407575,9.202608036,9.184149203,9.266512334,9.492977658,9.57259888,9.461176888,9.0844885,9.251927446,9.120494182
"1639095_at",5.969193464,6.431719726,6.3668045,5.921895503,5.847275654,6.007591925,5.947428948,6.194229034,6.194229034,6.327400306,6.275286586,6.536038735,6.03342199,6.615146132,6.231942424
"1625864_at",5.564659573,5.608198112,5.734007863,5.202205185,4.819293755,5.187206943,4.347580502,4.528392039,4.511780364,5.655084023,5.719164724,6.011507953,5.06878217,5.138518548,5.441149037
"1629066_at",6.674645782,6.237781221,6.640662912,6.684566373,6.887069734,6.61741789,6.799050124,6.935917843,7.218923723,6.999577382,6.941279657,6.832127179,6.534912486,6.991115133,6.938516739
"1627385_at",3.326924405,3.664305534,3.346994167,2.907263486,2.852088566,2.974858619,3.385023491,3.016577081,3.147180313,3.342180036,3.331399185,3.342180036,3.136933196,3.043666334,3.099637332
"1629995_at",7.18679273,6.850554385,6.912744318,6.638379274,6.530211308,6.598210251,6.803166274,6.642678283,6.823258852,7.014734802,6.919216923,7.178111134,6.724291553,6.678298966,6.462884464
"1632742_at",6.898452908,6.753006343,6.804151821,6.555700586,6.549927453,7.007295854,6.694160335,6.970329912,6.82566707,7.070051856,7.058731837,7.282473994,7.131873112,7.069612249,6.953326922
"1637228_at",3.341898601,2.833123399,2.824052348,2.575088884,2.848045369,2.645438976,2.403637597,2.494776208,3.235948172,2.862765519,2.424421267,2.804846057,3.038341243,2.52655629,3.08457203
"1630113_at",2.299701285,2.357625371,2.295920997,2.498758855,2.425672864,2.425584681,2.493721101,2.622682994,2.622682994,2.299701285,2.293538054,2.316138905,2.559831699,2.633943706,2.686885371
"1634838_at",3.157920506,3.618819662,3.187860779,3.356475225,3.40760561,3.383688181,3.557313633,3.857393437,4.245377412,3.209816273,3.259036103,3.191436032,3.861275065,3.832207418,3.899006786
"1637424_at",9.817977739,10.02413942,10.02129541,9.421522129,9.390112264,9.46126984,9.273178651,9.18750727,9.112729499,9.465000478,9.631671817,9.725126371,9.659615631,9.570669791,9.626550969
"1625080_at",11.42366659,11.03248002,11.27337855,11.55319385,11.32102124,11.25770622,11.10142332,11.18521509,11.32022949,11.46092746,11.08509396,11.42203973,11.20674108,11.28756073,11.13330336
"1639811_at",3.441754574,3.270917665,3.766667981,4.499574726,4.692640311,4.42651568,3.718902232,3.188270283,3.111759895,3.234047741,2.934679303,3.3039666,3.336294007,3.158214181,3.342474561
"1624175_at",8.938826091,9.246871169,9.295326273,9.37679228,9.511844209,9.494957451,9.742333974,9.536055893,9.748546584,9.383242062,9.371727259,9.371822561,9.453661437,9.136119756,9.145951267
"1639798_at",6.789995162,6.942373746,7.151186101,6.546799617,6.569988344,6.560793719,6.958360895,6.76309772,6.841544507,6.859497356,7.004229212,6.869752609,7.131234698,6.82640832,7.057959159
"1623602_a_at",8.984527868,8.900837898,9.018350004,8.314549152,8.346042152,8.344020061,8.576031835,8.558578726,9.038185408,8.351534017,8.479368227,8.197494372,8.408374448,8.197529431,7.792433187
"1632287_at",6.513463486,6.088461977,6.697520237,6.553040457,6.499984039,6.459238288,6.462427784,6.405015142,6.164492679,6.507429028,6.725043702,6.670647725,6.291980079,6.058812797,6.409873593
"1635399_s_at",9.007293783,9.01440622,9.040653055,8.748919175,8.689712067,8.703452397,8.706129515,8.697906411,8.796787862,8.994235896,9.019719316,9.087175782,8.825942248,8.953926789,8.794653848
"1623932_at",5.994336721,5.943756809,5.873711658,6.58619761,6.484136352,6.475423671,6.57848578,6.443296101,6.517780204,6.621177283,6.463485676,6.521285819,6.099488273,6.213338932,6.28571157
"1624261_at",2.575558372,2.402306835,2.297250507,2.9611242,3.439060728,2.9611242,2.583198897,2.275555989,2.569835759,2.702490854,2.622262061,2.905327804,2.482564139,2.404919966,2.536848043
"1635200_at",5.516669628,5.400070792,5.441487263,5.121522058,4.944664378,4.908413965,5.508779783,5.284819331,4.867744791,5.3329015,5.170501144,4.929441794,5.290748835,5.117211689,5.172885516
"1636602_at",2.653363853,2.587040754,2.625858297,2.58346468,2.737641588,2.745836021,2.811749681,2.601046893,2.225412077,2.636037998,2.799710917,3.199573336,3.139888152,3.142366565,3.232608972
"1632470_at",8.059293663,8.033777503,8.059201332,7.766260344,7.507288223,7.795360976,7.522796022,7.728608655,7.850226017,7.836745689,7.792761331,8.083927408,7.731156525,8.046905941,7.825439679
"1631362_at",9.290751042,9.599261938,9.445056652,9.437947373,9.484657751,9.421879325,9.36488722,9.287752212,8.960123267,9.688023267,9.757457539,9.404972141,9.610415852,9.536806788,9.54222797
"1634920_at",8.725668129,8.342643048,8.831150481,8.991621042,8.984497147,9.10675978,9.105882033,9.114045921,8.787772508,9.033576638,9.048062836,9.174982741,8.918200546,8.924857655,9.092363574
"1636757_at",3.450867859,3.295364979,3.175341786,2.383738548,2.621165153,2.315925091,2.226741308,2.217508729,2.226741308,2.952561899,3.109285158,3.063412613,3.815188858,4.031301337,3.894288456
"1640837_a_at",6.044104711,5.774298489,5.759219664,5.932332832,6.169566699,5.660686765,5.557548595,5.605863785,5.770091999,5.774298489,5.921684902,5.736960499,7.031437548,6.498389188,6.165398814
"1636210_at",9.265599382,9.46870139,9.332613973,9.010404825,8.953385578,9.178402842,9.06553331,8.984637384,8.938481403,9.146919471,9.197833952,9.320392446,9.36015253,9.197663907,9.257579256
"1640823_at",5.892183495,5.470863168,5.707011132,6.112453424,5.778505503,6.060941066,5.702693913,5.952823702,6.075857533,6.11787365,5.912070764,6.200743979,5.974407271,5.963707134,6.226630835
"1623226_at",2.735330581,2.931768924,2.695631959,2.832693598,2.791625637,2.767932613,2.764430124,3.173480225,2.680575068,2.90876902,2.517174869,2.735330581,2.440548935,2.498012687,5.641843757
"1625887_at",7.414579886,7.45826844,7.690903769,7.191939793,7.121111661,7.304059334,7.079694228,7.238670319,7.358753235,7.576699944,7.804029222,7.824573767,7.299857258,7.430903407,7.325962797
"1631814_a_at",2.583262722,2.583262722,2.598783307,2.239814213,2.27033018,2.246300136,2.25706907,2.25706907,2.304403473,2.583262722,2.583262722,2.583262722,2.488488769,2.488488769,2.488488769
"1634364_s_at",7.958234089,7.71049686,7.957560778,7.272784535,7.352141659,7.336380855,7.448613237,7.157042093,7.024546112,7.389165496,7.746654745,7.458272655,7.82475929,8.03467825,7.426874637
"1635755_a_at",9.344781865,9.14342998,9.092995691,8.558006583,8.586052539,8.464896985,8.862035801,8.941997789,9.01601696,8.924263445,8.889847286,9.037291292,8.971902131,8.863449746,8.994672122
"1637009_at",5.118220372,5.191046596,5.696914272,3.984130712,3.993425232,4.038135018,3.929422186,3.929422186,3.952163803,4.21525343,4.872375831,4.374700689,4.578070038,5.000989324,4.825230775
"1628018_at",7.74239673,5.783827479,6.053172288,4.126715597,3.660000401,4.513630822,5.239420765,5.182504387,4.721923127,5.668443415,5.192173653,5.65338864,4.747753455,4.395892397,4.955803506
"1641270_at",5.55302352,7.015241837,6.850000065,5.739012781,5.71162941,6.013586359,5.636601439,5.547456686,5.855090377,5.852099035,6.118040961,6.197938316,6.081825752,5.493206009,5.988711801
"1634287_at",3.336072714,3.699678102,3.427052716,3.83015811,3.796662195,3.790701782,3.01217241,3.096471897,3.0084119,3.416706306,3.440813636,3.996204063,3.527205318,3.250351221,3.261183169
"1635166_at",4.640820263,4.578310729,4.957961643,5.022348149,4.473496041,4.657132431,4.565064415,4.583313598,4.876760828,4.591906647,4.414721565,4.868915681,4.053288456,4.25489024,4.079759569
"1626483_at",8.432982889,8.531586622,8.504280085,8.186406311,8.213382609,8.068750188,8.070886826,8.210987689,8.271913554,8.433443313,8.494906318,8.507127961,8.441279693,8.484062536,8.377867602
"1629709_at",8.336410966,8.4877844,8.335857507,8.74092266,8.624473572,8.789119496,8.785342634,8.57860973,8.186520606,8.895888928,8.848489961,8.849384895,8.571747692,8.6646757,8.907580893
"1632670_at",8.608777415,8.693069389,9.009981572,8.367678905,8.101151541,8.074818894,8.145167878,8.1392269,8.312631142,8.264948605,8.210986046,8.548763901,8.107871077,8.36319256,7.849587501
"1636941_at",10.4716243,10.63021931,10.59079432,10.7159889,10.75946013,10.23145196,10.14966655,10.12939507,10.14172958,10.36601965,10.44732925,10.01311409,10.31367744,10.15776554,9.941250523
"1626376_at",5.770375431,5.794323369,6.081904905,5.404922444,5.361579449,5.127951244,5.134827122,4.975827145,5.344142914,5.784529886,5.669067471,6.303329151,5.541978893,5.51375313,5.418457864
"1632655_at",8.968989014,9.149051846,9.046689135,8.729211471,8.650296647,8.654705915,8.910435363,8.808822675,8.921475123,9.141258814,9.132662539,9.309336439,8.844055836,9.010486935,8.885752734
"1626143_a_at",7.48621383,7.516650949,7.604654705,7.060724184,6.69764558,6.918999649,7.028732195,7.011968056,7.371748526,7.309320147,7.244790952,7.601563004,7.232614027,7.117328855,6.835755675
"1640670_at",2.624871909,2.552380048,2.809015308,2.31434564,2.177728981,2.191619106,2.614768337,2.57144599,2.259227599,2.826587958,2.701673452,2.768908383,2.461571737,2.479216451,2.416209984
"1638338_a_at",5.133764476,3.963171244,3.712027979,5.011253084,4.758792215,4.416747222,4.8706557,4.505952058,4.930801864,3.956627889,4.033771732,5.107181378,4.09790447,4.379789493,3.37066435
"1624459_at",2.602828047,2.615317899,2.615317899,2.322847284,2.328245743,2.350076638,2.6588986,2.651022098,2.655608592,2.667125313,2.778317311,2.604937196,2.269719387,2.22216136,2.22411401
"1637750_at",8.16511087,7.951581508,8.08701826,7.919308076,7.869676112,7.43617367,7.621736001,7.604995397,7.547033803,7.978591191,7.976284693,7.632591636,7.442157796,7.731874474,7.287147408
"1631760_at",5.568232471,5.033069881,5.001571614,6.935110091,7.023272823,6.965252999,6.597153262,6.373057607,5.041495481,6.994501377,7.191121366,6.915320418,6.983505765,6.981033172,7.040715133
"1623570_at",5.001144881,4.672465753,5.27016005,3.839381359,5.02132765,3.80776496,4.325195072,4.135321248,4.428211055,4.445072683,4.319667637,4.451979078,4.114409396,4.081020164,4.199598219
"1634005_at",5.704773728,4.699767034,5.404972996,5.288818052,7.148857214,5.381175596,5.470508629,5.659532183,6.169793842,5.911407994,5.394344257,5.747994863,5.423331754,5.935476576,5.447484888
"1623359_at",5.624169068,6.045843324,5.812477975,5.72111379,5.629998165,5.549716995,5.73712276,5.706932004,5.770669726,6.013983524,6.014876432,6.055585514,5.500339793,5.70171177,5.845459711
"1631465_at",6.661062268,6.594507875,6.538752723,6.783243872,6.446262575,6.834766256,6.374963573,6.58802661,6.959527494,6.84626088,6.945312741,6.971323697,6.755032174,6.864152663,6.803577165
"1632222_a_at",8.421907097,8.003765963,7.861857523,7.955989213,8.123059186,7.312575177,8.435829621,8.176189731,8.557191341,8.099993115,7.532268164,8.136579983,8.328362443,8.029683146,7.785731037
"1628264_a_at",7.482052086,7.6657368,7.651160663,7.635593278,7.625598253,7.756734913,7.360022871,7.148873068,7.275408662,7.580969802,7.422339234,7.504612909,7.52335661,7.300119137,7.223674427
"1636313_at",10.86723801,10.02817124,10.5789249,10.66778669,10.80598885,10.49844113,10.7887593,11.07375294,11.24890296,10.9279402,10.70566261,10.6897666,10.89987961,10.92937931,10.85773975
"1623767_at",5.531418211,5.664256305,5.768636829,5.006627622,4.962317816,4.901970819,4.839524838,4.745441143,4.812909232,5.682523627,5.736709409,6.094083113,5.296842033,5.240652359,5.489681094
"1634073_at",3.290205994,3.300754669,3.303669798,2.913876741,2.890854491,2.890854491,3.580307564,3.608574501,3.684319494,3.398436733,3.344550854,3.300754669,2.860871688,3.068805897,2.860871688
"1624476_at",11.9199334,11.6834167,11.72374193,11.93513157,11.93872265,11.8343567,11.79515457,12.16845938,11.9776425,11.87292379,11.84524754,12.13880439,12.10601408,12.14478223,12.11710366
"1636672_at",10.76107945,10.97896917,10.84850841,11.26881576,10.92739849,11.08197077,10.99725302,11.25858298,10.99463567,11.11010196,11.15958532,11.34747729,10.96101785,11.24513574,11.11781202
"1625606_at",7.12464088,7.27184477,7.197343596,7.404139214,7.14942164,7.398732049,7.136935412,7.046232558,6.870245216,7.333859704,7.512474856,7.289959445,6.932364428,7.004033549,7.034075914
"1640191_a_at",10.19086186,10.43640867,10.31219228,10.21831394,10.1260793,10.20278654,9.889211632,9.824526721,9.854897568,10.15931635,10.1687886,10.20862027,10.10587409,10.10924971,10.16768838
"1623375_at",8.163012492,8.158730904,8.379452933,8.040243523,8.010735165,8.257423211,7.88017074,8.071313027,8.000807228,8.336860959,8.372407743,8.541239625,8.103302491,8.059752196,8.177852245
"1629453_at",7.159232944,7.085360384,7.220577041,7.053535334,7.006395566,6.790746419,7.034599508,6.977559357,6.979431209,7.367906499,7.173941975,7.172620913,6.800127184,6.874122059,7.072429956
"1637163_at",7.902289008,8.046949843,8.430458387,7.701163456,7.650869458,7.724420738,7.494399303,7.363048753,7.334639072,7.467091381,7.634219387,7.762274169,7.989867755,7.355409974,7.594566586
"1636544_at",9.431113424,9.10501816,9.101839104,9.623316943,9.711654968,9.621502292,10.00681436,10.02023389,9.894553814,9.446613503,9.389151855,9.4235698,9.463015537,9.544955351,9.439255667
"1624790_at",4.447027562,4.214467888,4.554927705,5.549864655,5.154751171,5.235721631,4.614967796,4.532257044,4.862326912,4.980718907,4.479001582,4.343281239,4.4378452,4.70769555,4.309168479
"1625031_at",7.061135266,7.033725467,6.993133149,6.586558862,6.982043598,6.793267236,6.853528348,6.757250635,6.743344241,6.79115212,6.788390392,7.090847548,6.633018259,6.597309589,6.610113162
"1625276_a_at",9.045385608,8.832121485,8.821520713,8.552235836,8.510116845,8.615086766,8.479495512,8.787704266,8.930679031,8.675211736,8.695513186,8.693710713,8.500064827,8.494315349,8.601441916
"1627571_at",10.49564907,9.946240643,10.29212353,10.06710231,10.56351426,9.82642546,10.16612821,10.48185185,10.73071427,10.35400787,10.11102852,10.07531437,10.14157906,10.17910146,9.987819472
"1636068_a_at",11.35776879,11.30624053,11.41920884,11.03714308,10.90929484,11.05428471,11.02113206,10.9416406,10.95240971,11.14175538,11.12852976,11.35669996,11.10298216,11.02556206,11.0144682
"1630573_at",8.384712912,8.298116615,8.261011875,7.650758889,7.137924079,7.354301532,7.5602279,7.569006276,8.108736552,8.108484746,8.263389412,8.704856905,7.993792565,8.279369937,7.665266392
"1640595_at",7.724393751,7.873923723,7.814577366,7.685433748,7.69591667,7.858096466,7.370437253,7.44482981,7.502629761,7.626295826,7.714129349,7.695068748,7.806247004,7.711528931,7.773902061
"1640295_a_at",8.616195867,8.917595673,8.604220455,9.368068886,9.510688407,9.478703838,9.49550242,9.410498607,9.417018375,9.641348239,9.51369407,9.452670771,9.450603726,9.492189063,9.400941722
"1633616_at",6.418049166,6.302540639,6.48202131,3.332753113,3.353587252,3.257581412,3.564277197,3.564277197,3.717821133,4.654402659,4.306225207,4.240676616,5.350118686,4.865056296,4.972124989
